ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
b765,"""modeling conflict dynamics with spatiotemporal data""","""zammit-mangion, andrew,""","""cham""","""electronic books. | statistics.""",9783319010380,"""springerbriefs in applied sciences and technology. mathematical methods.""","""1 online resource."""
b767,"""data mining in large sets of complex data""","""cordeiro, robson l. f.""","""london""","""electronic books.""",9781447148906,"""springerbriefs in computer science.""","""1 online resource (xi, 116 pages)"""
b768,"""graph-based clustering and data visualization algorithms""","""vathy-fogarassy, ãgnes""","""london""","""electronic books.""",9781447151586,"""springerbriefs in computer science.""","""1 online resource (xiii, 110 pages)"""
b771,"""analysis of correlated data with sas and r""","""shoukri, m. m. (mohamed m.)""","""boca raton""","""electronic books.""",9781420011258,"""nan""","""1 online resource (295 pages)"""
b773,"""principles of data mining and knowledge discovery : first european symposium, pkdd '97, trondheim, norway, june 24-27, 1997 : proceedings""","""komorowski, j. | å»ytkow, jan m.""","""berlin ; springer, c1997.""","""electronic books. | conference proceedings.""",9783540692362,"""lecture notes in computer science ; 1263. lecture notes in computer science. lecture notes in artificial intelligence.""","""1 online resource (ix, 396 p.)"""
b774,"""transactions on large-scale data- and knowledge-centered systems i""","""hameurlain, abdelkader. | kã¼ng, josef, | wagner, roland r.""","""berlin ; springer, â©2009.""","""electronic books.""",9783642037221,"""lecture notes in computer science ; 5740. lecture notes in computer science. journal subline.""","""1 online resource (x, 372 pages)"""
b775,"""database issues for data visualization : ieee visualization '95 workshop, atlanta, georgia, usa, october 28, 1995 : proceedings""","""wierse, andreas. | grinstein, georges g. | lang, ulrich.""","""berlin ; springer, â©1996.""","""electronic books. | conference proceedings.""",9783540496816,"""lecture notes in computer science ; 1183. 0302-9743""","""1 online resource (xiv, 219 pages)"""
b776,"""data base techniques for pictorial applications, florence, june 20-22, 1979""","""blaser, a.""","""berlin ; springer-verlag, 1980.""","""electronic books. | conference proceedings.""",9783540386513,"""lecture notes in computer science ; 81.""","""1 online resource (xi, 599 pages)"""
b777,"""requirements engineering in the big data era : second asia pacific symposium, apres 2015, wuhan, china, october 18-20, 2015 : proceedings""","""liu, lin | aoyama, mikio,""","""heidelberg springer, [2015]""","""electronic books.""",9783662486344,"""communications in computer and information science ; 558.""","""1 online resource (xiv, 184 pages)"""
b778,"""handbook on data envelopment analysis""","""cooper, william w. | seiford, lawrence m. | zhu, joe,""","""new york""","""electronic books. | handbooks and manuals.""",9781441961518,"""international series in operations research & management science ; v.164.""","""1 online resource (xxv, 497 p.)."""
b779,"""social work research and the analysis of social data""","""philip, alistair e.""","""oxford ; pergamon press, 1975.""","""electronic books.""",9780080182124,"""pergamon international library of science, technology, engineering, and social studies.""","""1 online resource (xv, 234 pages)"""
b780,"""data-driven modelling of structured populations : a practical guide to the integral projection model""","""ellner, stephen p., 1953-""","""switzerland""","""electronic books.""",9783319288932,"""lecture notes on mathematical modelling in the life sciences.""","""1 online resource (xiii, 329 pages)"""
b783,"""dynamic stochastic models from empirical data""","""kashyap, rangasami l. (rangasami laksminarayana), 1938-""","""new york""","""electronic books.""",9780124005501,"""mathematics in science and engineering ; v. 122.""","""1 online resource (xvi, 334 p.)"""
b784,"""software and data technologies : second international conference, icsoft 2008, porto, portugal, july 22-24, 2008 : revised selected papers""","""cordeiro, josã©""","""berlin ; springer, â©2009.""","""electronic books. | conference papers and proceedings.""",9783642052019,"""communications in computer and information science ; 47.""","""1 online resource (xii, 230 pages)"""
b785,"""background calibration of time-interleaved data converters""","""el-chammas, manar ibrahim.""","""new york, ny""","""electronic books.""",9781461415114,"""kluwer international series in engineering and computer science. analog circuits and signal processing.""","""1 online resource (xix, 123 pages)."""
b786,"""soft computing and intelligent data analysis in oil exploration""","""nikravesh, masoud, | aminzadeh, fred. | zadeh, lotfi a.""","""amsterdam ; elsevier, 2003.""","""electronic books.""",9780080541327,"""developments in petroleum science ; 51. 0376-7361""","""1 online resource (xxix, 724 p.)"""
b790,"""improving collection of indicators of criminal justice system involvement in population health data programs : proceedings of a workshop""","""white, jordyn, | sinha, esha,""","""washington, dc""","""nan""",9780309453370,"""nan""","""x, 90 pages"""
b795,"""improving measurement of productivity in higher education : panel on measuring higher education productivity, conceptual framework and data needs""","""sullivan, teresa a.,""","""washington, d.c.""","""nan""",9780309257749,"""nan""","""xv, 210 p. 23 cm."""
b797,"""data management in cloud, grid and p2p systems : 6th international conference, globe 2013, prague, czech republic, august 28-29, 2013 : proceedings""","""hameurlain, abdelkader, | rahayu, johanna wenny, | taniar, david,""","""heidelberg""","""electronic books. | conference papers and proceedings.""",9783642400537,"""lecture notes in computer science ; 8059, 0302-9743""","""1 online resource (x, 125 pages)"""
b798,"""text mining : a guidebook for the social sciences""","""ignatow, gabe""","""los angeles""","""nan""",9781483369341,"""nan""","""xvi, 188 pages"""
b801,"""data warehousing and knowledge discovery : 11th international conference, dawak 2009 linz, austria, august 31-september 2, 2009, proceedings""","""pedersen, torben bach. | mohania, mukesh. | tjoa, a. min.""","""berlin ; springer-verlag, â©2009.""","""electronic books. | conference papers and proceedings.""",9783642037306,"""lecture notes in computer science ; 5691.""","""1 online resource."""
b802,"""large-scale parallel data mining""","""zaki, mohammed j., | ho, ching-tien.""","""berlin ; springer, c2000.""","""electronic books.""",9783540465027,"""lecture notes in computer science ; 1759. lecture notes in computer science. lecture notes in artificial intelligence.""","""1 online resource (viii, 260 p.)"""
b810,"""principles of data mining and knowledge discovery : second european symposium, pkdd '98, nantes, france, september 23-26, 1998 : proceedings""","""å»ytkow, jan m. | quafafou, mohamed.""","""berlin ; springer, c1998.""","""electronic books. | conference proceedings.""",9783540496878,"""lecture notes in computer science ; 1510. lecture notes in computer science. lecture notes in artificial intelligence.""","""1 online resource (xi, 482 p.)"""
b811,"""heritage and archaeology in the digitalage : acquisition, curation, and dissemination of spatial cultural heritage data""","""vincent, matthew l. | lã³pez-menchero bendicho, vã­ctor manuel. | ioannides, marinos. | levy, thomas e.""","""cham""","""electronic books.""",9783319653709,"""quantitative methods in the humanities and social sciences.""","""1 online resource (209 p.)."""
b813,"""data envelopment analysis : a handbook of empirical studies and applications""","""zhu, joe,""","""boston, ma""","""electronic books.""",9781489976840,"""international series in operations research & management science ; 238, 0884-8289""","""1 online resource (xiii, 587 pages)"""
b814,"""modeling and processing for next-generation big-data technologies : with applications and case studies""","""xhafa, fatos, | barolli, leonard, | barolli, admir, | papajorgji, petraq j.,""","""cham""","""electronic books.""",9783319091778,"""modeling and optimization in science and technologies ; volume 4.""","""1 online resource (xx, 516 pages)"""
b818,"""optimization and control for systems in the big-data era : theory and applications.""","""choi, tsan-ming.""","""cham""","""electronic books.""",9783319535180,"""international series in operations research & management science.""","""1 online resource (281 p.)."""
b819,"""ice ages and interglacials : measurements, interpretation and models""","""rapp, donald, 1934-""","""berlin ; springer, â©2012.""","""electronic books.""",9783642300295,"""springer-praxis books in environmental sciences.""","""1 online resource (xxv, 404 pages)"""
b822,"""the oxford handbook of philosophy of science""","""humphreys, paul, | chakravartty, anjan, | morrison, margaret, | woody, andrea,""","""new york, ny""","""nan""",9780199368815,"""oxford handbooks.""","""xxii, 917 pages ; 26 cm."""
b824,"""research and development in knowledge discovery and data mining : second pacific-asia conference, pakdd-98, melbourne, australia, april 15-17, 1998 : proceedings""","""wu, xindong. | ramamohanarao, kotagiri. | korb, kevin b.""","""berlin ; springer, 1998.""","""electronic books.""",9783540697688,"""lecture notes in computer science ; 1394. lecture notes in computer science. lecture notes in artificial intelligence.""","""1 online resource (xvi, 424 p.)"""
b825,"""fundamentals of well-log interpretation. 2, the interpretation of logging data""","""serra, oberto.""","""amsterdam ; elsevier ; 1986.""","""electronic books.""",9780444426208,"""developments in petroleum science ; v. 15, pt. 2.""","""1 online resource"""
b826,"""intelligent data engineering and automated learning - ideal 2000 : data mining, financial engineering, and intelligent agents : second international conference, shatin, n.t.,...""","""leung, kwong sak, | chan, lai-wan. | meng, helen.""","""berlin ; springer, 2000.""","""electronic books. | conference proceedings.""",9783540444916,"""lecture notes in computer science ; 1983. 0302-9743""","""1 online resource (xvi, 573 pages)"""
b827,"""semantic web-based intelligent geospatial web services""","""yue, peng""","""new york, ny""","""electronic books.""",9781461468097,"""springerbriefs in computer science.""","""1 online resource (viii, 111 pages)"""
b828,"""energy efficient data centers : second international workshop, e2dc 2013, berkeley, ca, usa, may 21, 2013, revised selected papers""","""klingert, sonja, | hesselbach serra, xavier, | perez ortega, maria, | giuliani, giovanni,""","""berlin""","""electronic books.""",9783642551499,"""lecture notes in computer science ; 8343. lncs sublibrary. sl 2, programming and software engineering.""","""1 online resource."""
