ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
b1452,"""Progress in cryptology-- INDOCRYPT 2012 : 13th International Conference on Cryptology in India, Kolkata, India, December 9-12, 2012, proceedings""","""Galbraith, Steven D. | Nandi, Mridul.""","""Berlin ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642349317,"""Lecture notes in computer science ; 7668. LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xiii, 566 pages)"""
b1453,"""Information security and cryptology--ICISC 2012 : 15th International Conference, Seoul, Korea, November 28-30, 2012 : revised selected papers""","""Kwon, Taekyoung. | Lee, Mun-Kyu. | Kwon, Daesung.""","""Berlin ; Springer, Â©2013.""","""Electronic books. | Conference papers and proceedings.""",9783642376825,"""Lecture notes in computer science ; 7839. 1611-3349 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xiv, 512 pages)"""
b1454,"""Chinese computational linguistics and natural language processing based on naturally annotated big data : 12th China National Conference, CCL 2013 and First International...""","""Sun, Maosong,""","""Heidelberg""","""Electronic books. | Conference papers and proceedings.""",9783642414916,"""Lecture notes in computer science ; 8202. 0302-9743 LNCS sublibrary. SL 7, Artificial intelligence. Lecture notes in computer science. Lecture notes in artificial intelligence.""","""1 online resource (xiv, 354 pages)"""
b1455,"""Advances in computer science and information technology : Networks and Communications : second International Conference, CCSIT 2012, Bangalore, India, January 2-4, 2012....""","""Meghanathan, Natarajan, | Chaki, Nabendu. | Nagamalai, Dhinaharan.""","""Berlin ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642272998,"""Lecture notes of the Institute for Computer Sciences, Social Informatics, and Telecommunications Engineering ; 84.""","""1 online resource (xxix, 645 pages)."""
b1456,"""Intelligent information and database systems : 4th Asian Conference, ACIIDS 2012, Kaohsiung, Taiwan, March 19-21, 2012, Proceedings. Part III""","""Pan, Jeng-Shyang. | Chen, Shyi-Ming. | Nguyen, Ngoc Thanh""","""Berlin ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642284939,"""Lecture notes in computer science. Lecture notes in artificial intelligence ; 7198. Lecture notes in computer science. LNCS sublibrary. SL 7, Artificial intelligence.""","""1 online resource (xix, 529 pages)."""
b1457,"""Contemporary computing : 5th International Conference, IC3 2012, Noida, India, August 6-8, 2012. Proceedings""","""Parashar, Manish,""","""Berlin ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642321290,"""Communications in computer and information science ; 306.""","""1 online resource."""
b1458,"""Hybrid Artificial Intelligent Systems : 8th International Conference, HAIS 2013, Salamanca, Spain, September 11-13, 2013 : proceedings""","""Pan, Jeng-Shyang, | Polycarpou, Marios, | WoÅºniak, MichaÅ | Carvalho, AndrÃ© Carlos Ponce de Leon Ferreira, | QuintiÃ¡n, HÃ©ctor, | Corchado, Emilio,""","""Heidelberg""","""Electronic books. | Conference papers and proceedings.""",9783642408465,"""Lecture notes in computer science ; 8073. Lecture notes in computer science. Lecture notes in artificial intelligence.""","""1 online resource (xx, 691 pages)"""
b1459,"""Bio-inspired models of network, information, and computing systems : 5th International ICST Conference, BIONETICS 2010, Boston, USA, December 1-3, 2010, Revised selected papers""","""Suzuki, J. | Nakano, Tadashi.""","""Berlin ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642326158,"""Lecture notes of the Institute for Computer Sciences, Social Informatics, and Telecommunications Engineering ; 87.""","""1 online resource."""
b1460,"""Ubiquitous computing and ambient intelligence : 6th international conference, UCAmI 2012, Vitoria-Gasteiz, Spain, December 3-5, 2012, proceedings""","""Bravo, JosÃ©, | LÃ³pez-de-IpiÃ±a, Diego. | Moya, Francisco.""","""Berlin ; Springer, 2012.""","""Electronic books. | Conference papers and proceedings.""",9783642353772,"""Lecture notes in computer science ; 7656. LNCS sublibrary. SL 3, Information systems and applications, incl. Internet/Web, and HCI.""","""1 online resource."""
b1461,"""Information technologies in environmental engineering : proceedings of the 4th International ICSC Symposium, Thessaloniki, Greece, May 28-29, 2009""","""Athanasiadis, Ioannis N.""","""Dordrecht ; Springer, Â©2009.""","""Electronic books.""",9783540883517,"""Environmental science and engineering (Springer (Firm)). Environmental engineering.""","""1 online resource (xiii, 597 pages)"""
b1462,"""Diagrammatic representation and inference : 7th International Conference, Diagrams 2012, Canterbury, UK, July 2-6, 2012. Proceedings""","""Cox, Philip | Plimmer, Beryl. | Rodgers, Peter.""","""Berlin ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642312236,"""Lecture notes in computer science ; 7352. 1611-3349 Lecture notes in computer science. Lecture notes in artificial intelligence. LNCS sublibrary. SL 7, Artificial intelligence.""","""1 online resource (xiii, 358 pages)"""
b1463,"""Graph drawing : 20th International Symposium, GD 2012, Redmond, WA, USA, September 19-21, 2012, Revised selected papers""","""Didimo, Walter. | Patrignani, Maurizio.""","""Berlin ; Springer, Â©2013.""","""Electronic books. | Conference papers and proceedings.""",9783642367632,"""Lecture notes in computer science ; 7704. LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource."""
b1464,"""Algorithms and architectures for parallel processing : 13th International Conference, ICA3PP 2013, Vietri sul Mare, Italy, December 18-20, 2013, Proceedings. Part I""","""KoÅodziej, Joanna,""","""Cham""","""Electronic books. | Conference papers and proceedings.""",9783319038599,"""Lecture notes in computer science ; 8285. 0302-9743 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xxii, 481 pages)"""
b1465,"""Supercomputing : 28th International Supercomputing Conference, ISC 2013, Leipzig, Germany, June 16-20, 2013. Proceedings""","""Kunkel, Julian Martin. | Ludwig, Thomas. | Meuer, H. W.""","""Berlin ; Springer, Â©2013.""","""Electronic books.""",9783642387500,"""Lecture notes in computer science ; 7905. LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource."""
b1466,"""Logic for programming, artificial intelligence, and reasoning : 19th International Conference, LPAR-19, Stellenbosch, South Africa, December 14-19, 2013, proceedings""","""McMillan, Ken. | Middeldorp, Aart. | Voronkov, Andrei,""","""Heidelberg""","""Electronic books. | Conference papers and proceedings.""",9783642452215,"""Lecture notes in computer science ; 8312. LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xiv, 794 pages)"""
b1467,"""Service-oriented computing - ICSOC 2011 Workshops : ICSOC 2011, International Workshops WESOA, NFPSLAM-SOC, and Satellite Events, Paphos, Cyprus, December 5-8, 2011. Revised...""","""Pallis, George,""","""Berlin ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642318757,"""Lecture notes in computer science ; 7221. 1611-3349 Lecture notes in computer science. Services science. LNCS sublibrary. SL 2, Programming and software engineering.""","""1 online resource (xii, 334 pages)"""
b1468,"""Active media technology : 8th international conference, AMT 2012, Macau, China, December 4-7, 2012, proceedings""","""Huang, Runhe.""","""Heidelberg""","""Electronic books. | Conference papers and proceedings.""",9783642352362,"""Lecture notes in computer science ; 7669. 1611-3349 LNCS sublibrary. SL 3, Information systems and applications, incl. Internet/Web, and HCI.""","""1 online resource (xvi, 671 p.)"""
b1469,"""Machine learning and interpretation in neuroimaging : International Workshop, MLINI 2011, held at NIPS 2011, Sierra Nevada, Spain, December 16-17, 2011, Revised selected and...""","""Langs, Georg.""","""Berlin ; Springer, Â©2012.""","""Electronic books.""",9783642347139,"""Lecture notes in computer science ; 7263. Lecture notes in computer science. Lecture notes in artificial intelligence. LNCS sublibrary. SL 7, Artificial intelligence.""","""1 online resource"""
b1470,"""Cooperative design, visualization, and engineering : 10th International Conference, CDVE 2013, Alcudia, Mallorca, Spain, September 22-25, 2013. Proceedings""","""Luo, Yuhua,""","""Heidelberg""","""Electronic books. | Conference papers and proceedings.""",9783642408403,"""Lecture notes in computer science ; 8091. LNCS sublibrary. SL 3, Information systems and applications, incl. Internet/Web, and HCI.""","""1 online resource (xii, 236 pages)"""
b1471,"""Research and Development in Intelligent Systems XXX : Incorporating Applications and Innovations in Intelligent Systems XXI Proceedings of AI-2013, the Thirty-third SGAI...""","""Bramer, M. A. | Petridis, Miltos,""","""Cham""","""Electronic books. | Conference proceedings.""",9783319026213,"""nan""","""1 online resource (xiv, 449 pages)"""
b1472,"""Internet and distributed computing systems : 6th International Conference, IDCS 2013, Hangzhou, China, October 28-30, 2013, Proceedings""","""Pathan, Mukaddim, | Wei, Guiyi, | Fortino, Giancarlo,""","""Heidelberg""","""Electronic books. | Conference papers and proceedings.""",9783642414282,"""Lecture notes in computer science ; 8223. 0302-9743 LNCS sublibrary. SL 3, Information systems and applications, incl. Internet/Web, and HCI.""","""1 online resource (xi, 400 pages)"""
b1473,"""The Sage handbook of qualitative research""","""Denzin, Norman K., | Lincoln, Yvonna S.,""","""Los Angeles""","""nan""",9781483349800,"""nan""","""xx, 968 pages"""
b1474,"""Multimedia communications, services and security : 5th International Conference, MCSS 2012, Krakow, Poland, May 31-June 1, 2012 : proceedings""","""Dziech, Andrzej, | CzyÅ¼ewski, Andrzej""","""Heidelberg ; Springer Berlin Heidelberg, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642307218,"""Communications in computer and information science ; 287.""","""1 online resource (xiii, 394 pages)"""
b1475,"""Knowledge engineering and knowledge management : 18th International Conference, EKAW 2012, Galway City, Ireland, October 8-12, 2012. Proceedings""","""Teije, Annette ten.""","""Berlin ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642338762,"""Lecture notes in computer science. Lecture notes in artificial intelligence ; 7603. Lecture notes in computer science. LNCS sublibrary. SL 7, Artificial intelligence.""","""1 online resource."""
b1476,"""Multimodal brain image analysis : third International Workshop, MBIA 2013, held in conjunction with MICCAI 2013, Nagoya, Japan, September 22, 2013, Proceedings""","""Shen, Li,""","""Cham""","""Electronic books.""",9783319021263,"""Lecture notes in computer science ; 8159, 0302-9743 LNCS sublibrary. SL 6, Image processing, computer vision, pattern recognition, and graphics.""","""1 online resource (xii, 260 pages)"""
b1477,"""Experimental algorithms : 12th International Symposium, SEA 2013, Rome, Italy, June 5-7, 2013, proceedings""","""Bonifaci, Vincenzo, | Demetrescu, Camil, | Marchetti-Spaccamela, Alberto,""","""Heidelberg ; Springer, Â©2013.""","""Electronic books. | Conference papers and proceedings.""",9783642385278,"""Lecture notes in computer science ; 7933. LNCS sublibrary. SL 2, Programming and software engineering.""","""1 online resource (xii, 416 pages)"""
b1478,"""The future internet : Future Internet Assembly 2011: achievements and technological promises""","""Domingue, John.""","""Berlin ; Springer, 2011.""","""Electronic books.""",9783642208980,"""Lecture notes in computer science ; 6656. 0302-9743 LNCS sublibrary. SL 5, Computer communication networks and telecommunications.""","""1 online resource (xvi, 465 pages)."""
b1479,"""Automated technology for verification and analysis : 11th International Symposium, ATVA 2013, Hanoi, Vietnam, October 15-18, 2013. Proceedings""","""Dang, Hung Van, | Ogawa, Mizuhito,""","""Cham""","""Electronic books. | Conference papers and proceedings.""",9783319024448,"""Lecture notes in computer science ; 8172. LNCS sublibrary. SL 2, Programming and software engineering.""","""1 online resource (xiv, 528 pages)"""
b1480,"""Progress in location-based services""","""Krisp, Jukka M.""","""Heidelberg ; Springer, Â©2013.""","""Electronic books. | Conference papers and proceedings.""",9783642342035,"""Lecture notes in geoinformation and cartography.""","""1 online resource (502 pages)."""
