ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
a1005,"""teacher supply, demand, and quality : policy issues, models, and data bases : proceedings of a conference""","""erling e. boe and dorothy m. gilford, editors ; committee on national statistics and division of education, training, and employment, commission on behavioral and social sciences and education, national research council""","""washington, d.c. : national academy press, 1992.""","""books""",9780309047920,"""nan""","""nan"""
a1006,"""computer simulation of space plasmas""","""edited by h. matsumoto and t. sato""","""tokyo, japan : terra scientific publishing co. ; dordrecht ; boston : d. reidel ; hingham, ma : sold and distributed in the u.s.a. and canada by kluwer h academic publishers, [1985] ©1985""","""books""",9789027719522,"""advances in earth and planetary sciences,""","""nan"""
a1011,"""introduction to quantum information science""","""vlatko vedral""","""oxford : oxford university press, c2006.""","""books""",9781280758393,"""oxford graduate texts,""","""nan"""
a1012,"""the graph isomorphism problem : its structural complexity""","""johannes köbler, uwe schöning, jacobo torán""","""boston : birkhäuser, [1993] ©1993""","""books""",9780817636807,"""progress in theoretical computer science,""","""nan"""
a1013,"""diffusion in social networks""","""paulo shakarian, abhivav bhatnagar, ashkan aleali, elham shaabani, ruocheng guo""","""cham : springer, 2015.""","""books""",9783319231051,"""springerbriefs in computer science,""","""nan"""
a1014,"""style and ethics of communication in science and engineering""","""jay d. humphrey, jeffrey w. holmes""","""[san rafael, calif.] : morgan & claypool publishers, [2009] ©2009""","""books""",9781598292992,"""synthesis lectures on engineering (online) ; #9,""","""nan"""
a1015,"""recent trends in computational photonics""","""arti agrawal, trevor benson, richard m. de la rue, gregory a. wurtz, editors""","""cham, switzerland : springer, 2017.""","""books""",9783319554389,"""springer series in optical sciences ; v. 204,""","""nan"""
a1016,"""handbook of health research methods : investigation, measurement and analysis""","""edited by ann bowling and shah ebrahim""","""maidenhead : open university press/mcgraw-hill education, 2007. ©2005.""","""books""",9780335224364,"""nan""","""nan"""
a1017,"""science super sleuths grades 3-5""","""[author, lesa l. rohrer ; editor, jerry aten, linda triemstra]""","""grand rapids, mich. : instructional fair/t.s. denison : mcgraw hill children's pub., [2004] ©2004""","""books""",9780768226164,"""nan""","""nan"""
a1019,"""enhancing professional knowledge of pre-service science teacher education by self-study research : turning a critical eye on our practice""","""edited by gayle a. buck, valarie l. akerson""","""switzerland : springer nature, ©2016.""","""books""",9783319324470,"""aste series in science education,""","""nan"""
a1021,"""business intelligence for the real-time enterprises : first international workshop, birte 2006, seoul, korea, september 11, 2006 : revised selected papers""","""christoph bussler ... [and others] (eds.)""","""berlin ; new york : springer, [2007] ©2007""","""books""",9783540739494,"""lecture notes in computer science. 4365,""","""nan"""
a1022,"""3dms : proceedings of the 1st international conference on 3d materials science ; held july 8-12, 2012, seven springs mountain resort, seven springs, pennsylvania, usa""","""edited by marc de graef [and others]""","""hoboken : john wiley & sons, [2012] ©2012""","""books""",9781118686768,"""nan""","""nan"""
a1023,"""data structures : an advanced approach using c""","""jeffrey esakov, tom weiss""","""englewood cliffs, n.j. : prentice hall, [1989] ©1989""","""books""",9780131988477,"""prentice-hall software series,""","""nan"""
a1024,"""using the 1990 u.s. census for research""","""richard e. barrett""","""thousand oaks, calif. : sage publications, [1994] ©1994""","""books""",9780803953895,"""guides to major social science data bases. 3,""","""nan"""
a1025,"""social science information and public policy making : the interaction between bureaucratic politics and the use of survey data""","""robert f. rich""","""first edition. san francisco : jossey-bass, 1981.""","""books""",9780875894973,"""norc series in social research,""","""nan"""
a1026,"""object-oriented databases""","""j.g. hughes""","""new york : prentice hall, [1991] ©1991""","""books""",9780136298823,"""prentice-hall international series in computer science,""","""nan"""
a1027,"""soft computing in human-related sciences""","""edited by horia-nicolai teodorescu, abraham kandel, lakhmi c. jain""","""boca raton, fl : crc press, [1999] ©1999""","""books""",9780849316357,"""crc press international series on computational intelligence,""","""nan"""
a1028,"""object-oriented database management : applications in engineering and computer science""","""alfons kemper, guido moerkotte""","""englewood cliffs, n.j. : prentice hall, [1994] ©1994""","""books""",9780136292395,"""nan""","""nan"""
a1030,"""computer-assisted interviewing""","""willem e. saris""","""newbury park, calif. : sage publications, [1991] ©1991""","""books""",9780803940666,"""quantitative applications in the social sciences ; no. 80,""","""nan"""
a1031,"""glacier science and environmental change""","""edited by peter g. knight""","""paperback edition. oxford ; hoboken, nj : wiley-blackwell, 2009.""","""books""",9781405196536,"""nan""","""nan"""
a1032,"""mathematics of data/image pattern recognition, compression, and encryption with applications ix : 15-16 august, 2006, san diego, california, usa""","""gerhard x. ritter [and others], chairs/editors ; sponsored and published by spie--the international society for optical engineering""","""bellingham, wash. : spie, [2006] ©2006""","""books""",9780819463944,"""proceedings of spie--the international society for optical engineering ; v. 6315,""","""nan"""
a1033,"""friend : flow regimes from international experimental and network data""","""edited by p. seuna ... [and others]""","""wallingford, oxfordshire : iahs press ; washington, d.c. : office of the treasurer, iahs, 1994.""","""books""",9780947571047,"""iahs-aish publication ; no. 221,""","""nan"""
a1034,"""distributed computer and communication networks : 20th international conference, dccn 2017, moscow, russia, september 25-29, 2017, proceedings""","""vladimir m. vishnevskiy, konstantin e. samouylov, dmitry v. kozyrev (eds.)""","""cham, switzerland : springer, 2017.""","""books""",9783319668369,"""communications in computer and information science ; 700,""","""nan"""
a1035,"""recommender systems and the social web : leveraging tagging data for recommender systems""","""fatih gedikli""","""wiesbaden : springer vieweg, [2013] ©2013""","""books""",9783658019488,"""nan""","""nan"""
a1036,"""data structures & other objects using c++""","""michael main, walter savitch""","""third edition. boston : pearson/addison-wesley, [2005] ©2005""","""books""",9780321197160,"""nan""","""nan"""
a1037,"""basic research methods for librarians""","""ronald r. powell and lynn silipigni connaway""","""fourth edition. westport, conn. : libraries unlimited, 2004.""","""books""",9781591581031,"""library and information science text series,library science text series,""","""nan"""
a1038,"""feasibility studies for a petrographical data bank""","""elizabeth m. gill""","""london : h.m.s.o., 1975.""","""books""",9780118807180,"""report (institute of geological sciences (great britain)) ; no. 75/3,""","""nan"""
a1039,"""atmospheric data analysis""","""roger daley""","""cambridge ; new york : cambridge university press, 1991.""","""books""",9780521382151,"""cambridge atmospheric and space science series ; 2,""","""nan"""
a1040,"""uncertain schema matching""","""avigdor gal""","""[san rafael, calif.] : morgan & claypool, [2011] ©2011""","""books""",9781608454341,"""synthesis lectures on data management ; #13,""","""nan"""
a1041,"""laser scanning for the environmental sciences""","""edited by george l. heritage and andrew r.g. large""","""chichester, u.k. ; hoboken, n.j. : wiley-blackwell, 2009.""","""books""",9781444311952,"""nan""","""nan"""
a1042,"""distributed systems : methods and tools for specification : an advanced course""","""m.w. alford ... [and others] ; edited by m. paul and h.j. siegert""","""berlin ; new york : springer-verlag, [1985] ©1985""","""books""",9780387152165,"""lecture notes in computer science ; 190,""","""nan"""
a1043,"""probability, statistical optics, and data testing : a problem solving approach""","""b. roy frieden""","""second edition. berlin ; new york : springer-verlag, [1991] ©1991""","""books""",9780387533100,"""springer series in information sciences ; 10,""","""nan"""
a1044,"""atmospheric data analysis""","""roger daley""","""first paperback edition. cambridge ; new york : cambridge university press, 1993. ©1991""","""books""",9780521458252,"""cambridge atmospheric and space science series ; 2,""","""nan"""
a1045,"""advances in information and computer security : 6th international workshop, iwsec 2011, tokyo, japan, november 8-10, 2011 : proceedings""","""tetsu iwata, masakatsu nishigaki (eds.)""","""heidelberg ; new york : springer, [2011] ©2011""","""books""",9783642251412,"""lecture notes in computer science ; 7038,""","""nan"""
